evid,orid,magid,magnitude,magtype,uncertainty,nsta,nobs,lat,lon,depth,datetime,erhor,erlat,erlon,sdep,gap,quality,ndef,nbs,nbfm,fdepth,fepi
61699827,3149723,3088813,0.85,l,0.06967589644374061,6,7,46.25933333333333,-122.49166666666666,14.31,1611052360.9099998,0.41,,,0.74,99,1,23,7,11,n,n
61700202,3149948,3089163,0.27,l,0.03747353099232928,5,6,46.4025,-122.241,9.12,1611195627.88,0.89,,,1.68,210,1,8,4,3,n,n
61699832,3149728,3088823,0.8,l,0.21167049974993624,4,5,48.6245,-122.96833333333333,15.86,1611054932.3599997,0.54,,,0.91,90,1,14,6,5,n,n
61700062,3149883,3089058,1.93,l,0.23280765463160802,15,33,48.14333333333333,-122.66666666666667,26.73,1611166875.3499985,0.34,,,0.59,57,1,44,13,20,n,n
61700292,3149968,3089203,1.01,l,0.10138130392374184,10,16,46.29533333333333,-122.3145,12.28,1611260472.039997,0.41,,,0.57,57,1,27,7,15,n,n
61699972,3150333,3089718,1.85,l,0.15389585541436235,10,26,48.48433333333333,-123.497,16.18,1611090473.5499992,0.48,,,1.47,68,1,23,6,12,n,n
61700302,3149973,3089213,0.75,l,0.1639940402785644,5,6,46.2805,-122.66016666666667,13.07,1611261376.9399986,0.81,,,1.56,196,1,17,5,8,n,n
61700387,3150018,3089293,1.48,l,0.2666917424539428,18,31,46.262,-122.06516666666667,11.07,1611294905.8799973,0.35,,,0.62,96,1,55,12,30,n,n
61778307,3172388,3123178,2.05,l,0.2493859651105924,9,12,44.8835,-125.11133333333333,4.62,1633529752.6800003,20.82,,,49.64,261,0.25,24,11,1,n,n
61772926,3169528,3119008,1.41,l,0.07467574392952658,4,8,48.30116666666667,-122.0535,12.8,1630255312.8599987,0.84,,,1.43,109,1,13,7,5,n,n
61710706,3150093,3089408,0.48,l,0.06032684162960311,6,8,46.184,-122.352,9.1,1611533272.2799988,0.62,,,2,116,0.75,20,9,9,n,n
61710626,3150108,3089438,2.36,l,0.1210150662118954,7,13,43.58716666666667,-124.78316666666667,37.61,1611476335.42,2.24,,,1.27,244,0.75,28,10,14,n,n
61834541,3192638,3153838,1.24,l,0.12379446714408116,4,8,48.538,-123.27516666666666,40.34,1651023093.79,0.78,,,0.83,79,1,17,6,6,n,n
61822442,3195773,3158708,1.93,l,0.09821780186178142,4,7,48.74433333333333,-124.97616666666667,36.02,1649873197.1499996,1.71,,,3.05,166,0.5,16,7,4,n,n
61710446,3150263,3089628,1.09,l,0.09078927923669977,6,8,45.94716666666667,-122.81583333333333,19.02,1611422893.5900002,0.57,,,1.2,143,1,21,11,6,n,n
61773071,3184968,3141983,1.73,l,0.18584266326490673,8,16,48.4635,-122.29183333333333,14.44,1630280156.75,0.71,,,1.35,83,1,29,8,12,n,n
61710831,3150318,3089698,0.86,l,0.023039134613065837,4,5,46.46233333333333,-122.31483333333334,10.02,1611642535.83,0.33,,,1.15,102,1,14,4,5,n,n
61710886,3150373,3089808,1.6400000000000001,l,0.12211414192298475,16,27,46.4265,-122.37666666666667,11.5,1611687503.699997,0.22,,,0.72,77,1,44,14,13,n,n
61710896,3150378,3089818,1.6,l,0.17662291073724257,9,20,45.078,-122.32416666666667,7.4,1611690723.6399994,0.48,,,1.34,97,1,22,9,10,n,n
61778536,3170933,3121073,0.54,l,0.23997248664242377,6,10,46.490833333333335,-122.44016666666667,18.33,1631314204.3199997,0.29,,,0.79,130,1,25,10,5,n,n
61781851,3171048,3121248,1.05,l,0.19980798335437644,5,8,46.04083333333333,-122.71933333333334,18.4,1631895094.2999997,1.01,,,1.56,176,0.75,16,5,5,n,n
61781781,3171968,3122568,1.62,l,0.1457588768198308,8,15,46.379666666666665,-122.39566666666667,18.97,1631887161.7799988,0.45,,,0.71,83,1,31,12,10,n,n
61711221,3150478,3090013,1.05,l,0.20024024961159648,6,8,47.301,-122.4165,16.42,1611929670.73,0.55,,,0.57,94,1,20,10,8,n,n
61817092,3188253,3147043,1.52,l,0.25708153996565675,4,10,47.63583333333333,-122.71566666666666,25.74,1648496450.0699997,0.82,,,0.96,74,1,26,11,9,n,n
61711191,3150543,3090123,0.5,l,0.16375367181516598,9,13,46.355,-122.24466666666666,9.53,1611910347.47,0.49,,,0.79,70,1,28,10,8,n,n
61711871,3150843,3090608,1.34,l,0.06486555693352591,9,17,48.652166666666666,-123.106,19.84,1612429900.4699993,0.36,,,0.74,85,1,30,13,7,n,n
61711521,3150578,3090183,1.02,l,0.08249123310285089,4,5,46.2815,-122.56333333333333,9.89,1612141294.4699998,0.9,,,1.72,209,1,12,4,5,n,n
61711526,3150583,3090193,1.02,l,0.06495524717995771,3,7,47.78633333333333,-122.758,16.01,1612148193.79,1.13,,,1.39,229,0.75,12,5,6,n,n
61711351,3150563,3090153,0.98,l,0.1616989098340622,12,14,46.264,-122.05,8.82,1611961975.2699986,0.36,,,0.83,97,1,32,12,12,n,n
61711861,3150833,3090593,1.08,l,0.16734770061599624,8,13,47.739666666666665,-122.38816666666666,21.47,1612409753.9699993,0.41,,,1.27,69,1,28,11,6,n,n
61711596,3150673,3090323,1.07,l,0.12629692483586386,6,13,44.1595,-122.89916666666667,7.66,1612241468.6499977,0.27,,,0.89,69,1,20,9,4,n,n
61711146,3151828,3092043,1.62,l,0.21579383177699185,9,17,47.673,-122.689,22.35,1611873862.459999,0.45,,,0.77,91,1,24,12,9,n,n
61711606,3150708,3090393,1.28,l,0.06640112858007186,7,13,48.653166666666664,-123.108,20.46,1612265284.290001,0.53,,,0.97,86,1,24,10,7,n,n
61711601,3150703,3090383,1.32,l,0.45215639389953094,8,10,47.480333333333334,-122.4165,32.08,1612264962.4799995,0.64,,,0.81,70,1,34,16,8,n,n
61711946,3150923,3090738,0.65,l,0.03326021536071089,3,4,46.3485,-122.23733333333334,11.5,1612481997.7699986,1.05,,,0.7,156,0.75,11,5,2,n,n
61773221,3169403,3118808,1.1400000000000001,l,0.12464512246242848,6,10,48.451,-122.30566666666667,10.71,1630330099.4099998,0.41,,,1.34,88,1,22,10,5,n,n
61712236,3151858,3092103,1.47,l,0.1776136525003138,16,24,46.06516666666667,-122.4495,13.68,1612580897.9399986,0.26,,,0.71,44,1,44,9,16,n,n
61712281,3151863,3092113,0.97,l,0.032726129457112396,4,8,44.432,-122.57233333333333,7.34,1612620217.9399996,0.67,,,24.37,69,0.5,18,8,5,y,n
61781761,3171038,3121228,0.44,l,0.12404271489577456,4,7,46.34166666666667,-122.19633333333333,1.09,1631881712.96,0.97,,,0.92,213,1,14,6,7,n,n
61712511,3150988,3090858,1.8800000000000001,l,0.1703027401466537,20,33,46.04683333333333,-122.2115,0.63,1612800068.7000008,0.24,,,0.39,97,1,45,12,23,n,n
61712546,3152448,3093183,0.79,l,0.218761152490753,6,7,46.4415,-122.36766666666666,9.83,1612813104.7299995,1.35,,,1.09,176,0.75,14,6,5,n,n
61712466,3152123,3092583,1.32,l,0.08800138787405731,11,14,45.847833333333334,-122.26433333333334,7.47,1612762192.3599987,0.38,,,0.36,155,1,23,7,5,n,n
61712491,3151018,3090893,1.02,l,0.05598813680455417,3,6,47.49666666666667,-122.53783333333334,22.69,1612793251.4099998,1.21,,,2.22,210,0.75,9,4,2,n,n
61782166,3171383,3121748,2.08,l,0.13428517938749418,11,30,48.469833333333334,-122.30416666666666,12.66,1631962521.8499985,0.42,,,1.05,61,1,57,16,21,n,n
61712576,3152478,3093238,1.6500000000000001,l,0.13892448454769302,13,22,47.50216666666667,-122.50183333333334,27.31,1612820321.7699995,0.41,,,0.65,64,1,50,18,17,n,n
61712906,3152553,3093363,0.97,l,0.13844021619506408,12,19,46.6505,-122.29,21.55,1612988005.1599998,0.78,,,1.56,116,1,32,9,12,n,n
61501523,3151473,3091468,0.76,d,0.013909546926472505,3,3,47.581833333333336,-122.558,22.67,1613146300.17,0.92,,,1.31,174,1,10,4,2,n,n
61773216,3169408,3118818,1.12,l,0.2205563753963975,3,4,48.449333333333335,-122.32516666666666,14.37,1630329881.3400002,0.69,,,1.52,143,1,9,4,4,n,n
61703547,3151488,3091493,0.84,l,0.23930486085564806,5,6,46.31333333333333,-122.22783333333334,1.01,1613129176.3199997,0.52,,,0.67,148,1,9,3,4,n,n
61782426,3171978,3122588,1.49,l,0.13891487941849467,4,9,48.62083333333333,-123.06533333333333,15.09,1632020733.8799996,0.4,,,0.58,90,1,19,8,6,n,n
61712616,3151228,3091143,0.72,l,0.05405035021101823,5,6,46.076,-122.49233333333333,11.24,1612828865.6299973,0.41,,,1.77,135,1,18,8,5,n,n
61777781,3170413,3120303,0.11,d,0.15540562201567576,2,2,44.0095,-122.4255,2.74,1631209717.13,0.44,,,10.69,171,0.5,6,3,0,y,n
61703717,3152968,3094083,1.69,l,0.31261564422993837,5,14,48.31666666666667,-122.07283333333334,12.1,1613247116.5499992,0.37,,,0.59,97,1,18,5,10,n,n
61777816,3171178,3121443,1.09,l,0.03257544317258032,3,6,48.582,-123.12816666666667,10.7,1631211962.0999985,0.99,,,1.12,138,1,14,4,3,n,n
61703602,3151553,3091603,1.99,l,0.2713391330356253,14,30,47.587,-122.5985,24.37,1613161708.71,0.48,,,0.68,99,1,41,14,19,n,n
61703617,3151578,3091653,1.27,l,0.16215189669374386,4,6,47.599666666666664,-122.53766666666667,19.26,1613166402.75,1.61,,,1.95,198,0.75,12,6,4,n,n
61703397,3151338,3091283,1.16,l,0.09502810803396056,14,22,46.6715,-122.3325,20.15,1613059060.1599998,0.32,,,1.05,69,1,41,15,15,n,n
61703552,3152598,3093433,2.39,l,0.14185871357485258,36,77,47.585,-122.59316666666666,25.29,1613130243.869999,0.3,,,0.57,25,1,109,45,47,n,n
61703577,3151458,3091438,1.78,l,0.13638856527768428,12,20,47.577,-122.60866666666666,24.83,1613148906.9799995,0.55,,,0.8,98,1,32,14,8,n,n
61703572,3151463,3091448,1.6,l,0.23797723409192595,6,12,47.60616666666667,-122.51783333333333,18.91,1613146243.3099995,1.46,,,2.59,189,0.5,12,6,5,n,n
61703957,3151798,3091988,0.88,l,0.02745736434816337,4,5,46.05166666666667,-122.33066666666667,7.4,1613489320.3599997,0.77,,,2.38,183,0.75,10,3,4,n,n
61826036,3188358,3147208,0.77,d,0.18479952126810106,7,7,47.7895,-122.37383333333334,30.35,1648570611.67,0.86,,,1.07,112,1,22,10,7,n,n
61703977,3151883,3092153,1.19,l,0.1800146368545542,12,16,46.348333333333336,-122.2935,17.09,1613503387.209999,0.31,,,0.54,47,1,40,11,9,n,n
61703642,3152948,3094043,1.1500000000000001,l,0.1882029951034747,6,10,48.105666666666664,-123.12266666666666,43.39,1613177781.949997,0.65,,,1.14,63,1,28,11,6,n,n
61703727,3152973,3094093,0.39,d,0.04824687623432977,3,3,47.4625,-122.61516666666667,24.09,1613262101.0699997,9.3,,,1.13,356,0.25,5,2,2,y,n
61777946,3170418,3120308,0.34,d,0.038160272316003496,3,3,47.419666666666664,-123.10233333333333,5.27,1631225897.4899979,0.78,,,31.61,242,0.5,7,4,1,y,n
61704467,3152313,3092953,0.61,d,0.1430100699143082,4,4,47.6555,-122.47933333333333,-0.16,1613685292.9099998,0.78,,,0.85,215,1,11,6,2,n,n
61704357,3152093,3092543,1.3900000000000001,l,0.1294130874216306,18,26,46.266,-122.49033333333334,13.92,1613626444.290001,0.2,,,0.61,84,1,51,15,17,n,n
61778151,3170378,3120253,0.68,l,0.07502856387147533,2,4,47.56166666666667,-122.81183333333334,18.3,1631259170.6399994,0.66,,,0.76,156,1,12,5,6,n,n
61704032,3151938,3092248,0.65,l,0.18711285615223328,4,6,46.342666666666666,-122.22816666666667,2.26,1613537255.21,0.76,,,1.8,159,1,10,4,3,n,n
61704617,3152393,3093068,1.28,l,0.2506768077299124,8,16,47.74,-122.61583333333333,19.85,1613818205.7700005,0.41,,,1.01,115,1,28,10,10,n,n
61704742,3152373,3093043,1.2,l,0.1960240524276391,9,13,47.496,-122.32983333333334,21.05,1613873754.3499985,0.26,,,0.62,71,1,30,12,7,n,n
61778381,3170563,3120513,1.2,l,0.217920800388603,6,12,46.38733333333333,-123.09816666666667,15.57,1631299682.0499992,0.36,,,0.8,54,1,37,16,7,n,n
61778141,3171463,3121878,1.31,l,0.056661711582646435,10,20,47.92783333333333,-122.92283333333333,20.31,1631246174.2999992,0.41,,,0.7,91,1,41,17,11,n,n
61704927,3153418,3094658,1.11,l,0.22816346806997911,7,10,46.667833333333334,-122.3355,20.41,1613983971.0499992,0.29,,,1.19,93,1,28,12,7,n,n
61704277,3152033,3092433,1.34,l,0.23733083922562948,4,11,47.711,-122.60283333333334,21.73,1613603352.7999992,0.93,,,1.9,186,1,18,9,5,n,n
61704252,3152063,3092478,0.5,l,0.09659562561169255,5,8,46.290333333333336,-122.101,8.95,1613597916.9399996,1.5,,,1.71,284,0.75,11,5,0,n,n
61705272,3152493,3093268,0.07,d,0.039069503364138836,3,3,47.497166666666665,-122.62033333333333,14.07,1614088947.11,2.53,,,0.78,342,0.75,7,4,3,n,n
61822607,3196733,3160163,0.75,l,0.14107749434969286,12,19,46.248666666666665,-122.63016666666667,16.52,1649938308.42,0.38,,,0.89,121,1,35,12,15,n,n
61822612,3196738,3160173,1.08,l,0.13015859113686457,15,23,46.241,-122.62933333333334,16.84,1649940479.2999992,0.38,,,0.91,119,1,40,12,24,n,n
61779047,3173143,3124298,1.77,l,0.10542664152425418,8,15,48.2995,-122.6315,27.67,1633703046.5699997,0.33,,,0.73,37,1,44,14,8,n,n
61705627,3152663,3093563,0.93,l,0.2717692802601428,3,5,47.654333333333334,-122.46666666666667,4.72,1614308397.6499996,1.01,,,10.69,323,0.5,6,2,2,y,n
61705817,3153518,3093603,1.02,l,0.14897702976837512,2,4,47.634166666666665,-122.48833333333333,13.25,1614454900.3599997,2.45,,,5.03,322,0.5,8,4,3,n,n
61705387,3152613,3093458,1.05,l,0.2241224456290387,2,5,47.6085,-122.19233333333334,-0.3,1614195520.1899996,1.18,,,1.74,160,0.75,7,4,1,n,n
61705512,3152628,3093488,1.6300000000000001,l,0.2651490243983887,6,9,48.921166666666664,-123.5305,17.72,1614266782.1100006,0.57,,,1.02,97,1,21,10,7,n,n
61705657,3152643,3093518,1.42,l,0.3009747060494068,6,12,47.778166666666664,-122.34366666666666,24.76,1614325508.8499985,0.55,,,0.56,138,1,16,6,6,n,n
61823152,3190193,3150163,0.75,l,0.2591317011150478,4,9,47.7995,-122.81316666666666,21.89,1650093298.8799992,0.59,,,1.04,82,1,19,7,5,n,n
61706237,3152723,3093673,1.59,l,0.138186047712627,8,18,47.6055,-122.99483333333333,16.63,1614619231.83,0.42,,,0.82,69,1,18,7,9,n,n
61706217,3152738,3093693,1.2,l,0.1841468874536517,5,8,48.30716666666667,-122.132,12.5,1614602551.0499997,0.3,,,0.72,78,1,12,3,5,n,n
61778066,3171458,3121868,0.59,l,0.12876710126455704,3,5,48.3125,-122.092,12.4,1631236320.3600006,0.39,,,0.58,155,1,13,5,7,n,n
61705872,3153523,3094838,0.84,l,0.2676979573416075,3,6,47.58233333333333,-122.5325,22.21,1614519835,1.53,,,1.95,306,0.75,8,3,4,n,n
61705762,3152873,3093913,1.27,l,0.09756775991283395,4,7,48.6385,-123.0345,15.71,1614395166.1399994,0.76,,,1.35,102,1,16,7,6,n,n
61777521,3170258,3120073,1.2,l,0.1040158017132401,8,14,48.64683333333333,-122.696,8.16,1631160257.4199982,0.57,,,1.35,55,1,24,8,6,n,n
61786427,3174963,3127203,1,l,0.05349279775706828,5,7,46.34616666666667,-122.395,12.42,1636078085.3400002,0.51,,,1.03,83,1,14,4,7,n,n
61706377,3152818,3093848,0.76,l,0.16857015446142032,7,10,46.169666666666664,-122.7115,13.11,1614638428.37,1.09,,,0.59,163,0.75,20,8,8,n,n
61706717,3153073,3094218,0.79,l,0.03921200775799377,5,6,46.525,-122.296,7.93,1614728539.8899994,1,,,3.15,276,0.5,9,4,2,n,n
61706412,3153543,3094878,2.0100000000000002,l,0.184773390864732,24,45,47.3035,-122.28416666666666,22.37,1614648320.039997,0.24,,,0.55,44,1,61,28,27,n,n
61706782,3152993,3094133,1.56,l,0.17852827665642557,7,16,48.394333333333336,-122.24366666666667,18.07,1614745189.8099995,0.53,,,1.03,82,1,32,13,5,n,n
61706827,3153038,3094183,0.36,d,0.2429464049449388,4,4,47.55166666666667,-122.86116666666666,18.83,1614786801.1399994,1.36,,,0.83,213,0.75,7,3,4,n,n
61706832,3153043,3094188,0.96,l,0.06724046126155891,5,8,48.727833333333336,-123.41166666666666,19.08,1614790634.6499977,0.72,,,1.12,89,1,15,5,4,n,n
61764967,3169493,3118963,1.81,l,0.19305920328608517,7,14,48.50633333333333,-122.30916666666667,17.24,1630365623.2399979,0.88,,,1.36,157,1,31,14,5,n,n
61706817,3153028,3094168,0.55,l,0.12075964669999817,6,7,46.50066666666667,-122.23316666666666,10.81,1614773331.4499989,0.58,,,3.2,117,0.5,15,6,3,n,n
61706987,3153143,3094318,1.8,l,0.24695413902874408,8,18,47.5585,-122.71166666666667,2.82,1614869365.709999,0.67,,,0.42,205,1,20,10,6,n,n
61706972,3153153,3094338,1.98,l,0.1603087774307438,36,66,47.53933333333333,-122.47616666666667,24.28,1614840950.6399994,0.32,,,0.59,20,1,106,40,46,n,n
61707377,3153438,3094698,1.06,l,0.19264146512577818,6,10,47.31216666666667,-122.82716666666667,24.64,1615201049.33,0.41,,,0.9,84,1,31,15,6,n,n
61707287,3153528,3094848,0.98,l,0.14008913989482774,4,7,47.31166666666667,-122.83216666666667,24.4,1615130461.880001,0.54,,,0.94,120,1,17,9,6,n,n
61823472,3190123,3150078,0.67,l,0.13306370628582087,13,19,46.218833333333336,-122.431,6.61,1650194353.6499977,0.42,,,1.12,167,1,31,10,13,n,n
61707262,3153838,3095338,0.44,l,0.06909433096600703,4,5,46.263666666666666,-122.06216666666667,9.33,1615089415.1099987,0.74,,,1.03,273,1,15,7,3,n,n
61707077,3153218,3094398,0.9500000000000001,l,0.08746402115782481,5,7,46.641333333333336,-122.34333333333333,18.88,1614960865.2399979,0.32,,,0.94,120,1,26,10,7,n,n
61823527,3190138,3150103,1.1300000000000001,d,0.19133183743640814,9,9,47.22233333333333,-123.53216666666667,14.3,1650219022.289997,0.55,,,1.02,126,1,24,9,9,n,n
61707527,3172183,3122848,1.3,l,0.15308131238472145,4,8,47.535666666666664,-123.4225,4.49,1615244562.62,2.04,,,36.53,113,0.5,10,1,7,y,n
61705617,3153503,3094798,1.28,l,0.09874803525281406,6,8,46.138,-122.69883333333334,13.91,1614305168.2599983,0.51,,,0.55,118,1,24,9,11,n,n
61707107,3153778,3095223,1.73,l,0.10605704769637647,15,28,47.7435,-122.18333333333334,20.53,1614990643.789999,0.33,,,0.77,56,1,46,19,10,n,n
61707117,3153793,3095253,1.01,l,0.204536955776293,8,12,46.494166666666665,-122.40366666666667,18.27,1614995697.2199993,0.34,,,0.78,81,1,30,13,8,n,n
61707532,3153468,3094728,0.71,l,0.0671804657605386,5,7,46.5055,-122.43383333333334,18.97,1615245503.0599976,0.29,,,0.85,93,1,20,9,5,n,n
61823532,3190143,3150108,0.99,d,0.16523691319366307,8,8,47.221333333333334,-123.5305,14.18,1650219291.3199997,0.65,,,1.16,126,1,21,9,9,n,n
61823352,3190258,3150283,0.49,l,0.03600190662703101,5,7,46.43,-122.25366666666666,11.3,1650150227.869999,0.89,,,1.48,309,1,11,5,3,n,n
61707552,3153558,3094908,1.35,l,0.12893878858093621,9,18,47.379,-122.677,30.28,1615264932.9199982,0.45,,,0.71,57,1,44,16,11,n,n
61717326,3153683,3095108,0.27,l,0.025270765311884463,5,6,46.348,-122.3405,17.68,1615349447.2700005,0.86,,,0.52,131,1,15,4,5,n,n
61707577,3153858,3095378,3.22,l,0.18058858767450547,11,26,47.814166666666665,-124.72083333333333,9.25,1615295485.8599968,1.36,,,5.63,197,0.5,38,13,22,n,n
61717536,3153698,3095138,1.7,l,0.15594908334977042,11,28,48.68383333333333,-123.11083333333333,54.24,1615455210.8899999,0.65,,,0.87,89,1,30,10,12,n,n
61717756,3153893,3095433,1.48,l,0.20098285317943532,18,31,45.957166666666666,-122.72233333333334,16.74,1615549965.459999,0.21,,,0.52,55,1,49,12,26,n,n
61718026,3154143,3095803,1.56,l,0.1306803123664355,18,30,47.111666666666665,-122.69466666666666,25.8,1615705440.540001,0.26,,,0.56,39,1,76,27,26,n,n
61717376,3153633,3095033,1.04,l,0.08624722388329742,5,10,47.66016666666667,-122.3455,5.25,1615361110.9699974,0.71,,,3.22,133,0.5,18,6,3,n,n
61718116,3153968,3095538,0.93,l,0.13323462820226634,4,8,47.4355,-122.48166666666667,6.25,1615825790.4699993,1.17,,,2.88,255,0.5,10,5,2,n,n
61717526,3153743,3095188,0.8200000000000001,l,0.25052699607938167,5,9,44.11333333333334,-122.95366666666666,16.18,1615436237.9799995,0.45,,,1.5,83,1,17,8,4,n,n
61717401,3153638,3095043,1.23,l,0.2098338252426144,4,6,47.9555,-123.95616666666666,3.31,1615377266.7199974,1.79,,,43.61,130,0.5,14,5,6,y,n
61718081,3153938,3095493,1.05,l,0.06722392041329806,7,12,47.449666666666666,-122.2075,17.6,1615781435.0699997,0.63,,,0.49,55,1,32,7,14,n,n
61718066,3154008,3095598,1.29,l,0.13116864638662662,13,22,47.32216666666667,-122.37133333333334,25.63,1615763515.3499985,0.5,,,0.41,161,1,40,16,10,n,n
61717331,3153688,3095118,0.46,l,0.12496909044009885,5,6,46.039833333333334,-122.30516666666666,10.21,1615352617.0599995,0.97,,,1.82,132,1,13,5,3,n,n
61717906,3154113,3095773,1.41,l,0.1692651032875423,4,6,48.8235,-122.36716666666666,17.46,1615596550.5699997,0.7,,,1.05,173,1,18,8,4,n,n
61718151,3154058,3095683,1.42,l,0.25450339913402353,10,17,45.22116666666667,-123.326,24.31,1615833036.33,0.42,,,0.55,92,1,21,8,10,n,n
61719011,3154668,3096588,1.34,l,0.19459089443461353,13,17,45.915166666666664,-122.2415,8.5,1616313803.6899986,0.27,,,0.29,81,1,26,8,9,n,n
61773321,3169463,3118908,1.21,l,0.07355198050788792,3,5,46.646,-122.9205,4.32,1630350186.2700005,2.27,,,22.67,206,0.5,12,4,3,y,n
61718246,3154183,3095878,0.1,l,0.09467118539312958,7,9,46.090333333333334,-122.16033333333333,8.83,1615894155.1699982,0.79,,,0.83,130,1,19,9,2,n,n
61718476,3154258,3095993,0.79,l,0.25838347541692175,10,11,46.478,-122.24483333333333,15.32,1615977604.0599976,0.33,,,0.52,76,1,35,13,10,n,n
61718496,3154238,3095973,0.51,d,0.041864599300138305,3,3,46.503,-122.551,17.84,1615986810.6399999,1.1,,,1.82,155,0.75,11,5,0,n,n
61718491,3154213,3095923,2.3000000000000003,l,0.18103338773972855,10,23,48.24516666666667,-124.59616666666666,15.42,1615982253.5299997,0.69,,,0.58,153,1,25,10,10,n,n
61718471,3154253,3095988,1,d,0,1,1,46.20316666666667,-122.98916666666666,5.74,1615977474.8599987,6.69,,,14.85,327,0.25,11,6,0,y,n
61718656,3154313,3096073,0.9,l,0.24026979517214464,6,12,44.112,-122.9555,17.15,1616052862.1800003,0.35,,,1.37,77,1,24,11,7,n,n
61765162,3184993,3142033,1.68,l,0.2606545477285789,19,39,47.583,-122.58566666666667,25.54,1630404027.95,0.28,,,0.46,29,1,76,29,28,n,n
61718771,3154363,3096138,0.17,d,0.1582312591589673,4,4,47.519333333333336,-122.783,2.85,1616108044.9399986,1.08,,,0.41,287,0.75,7,2,4,n,n
61718766,3154358,3096128,0.84,l,0.08641068672112917,3,4,46.544,-122.43633333333334,3.7,1616107795.6399994,1.97,,,11.57,251,0.5,8,3,4,y,n
61718906,3154463,3096273,0.59,l,0.09155111479267536,5,6,46.50383333333333,-122.43166666666667,15.17,1616257452.9500008,0.55,,,1.46,138,1,12,6,5,n,n
61719341,3154578,3096418,1.19,l,0.3557931323734447,4,9,47.58083333333333,-122.59133333333334,23.95,1616470359.29,0.84,,,1.13,118,1,15,7,4,n,n
61718651,3154523,3096328,0.37,l,0.2626392589705237,4,5,46.33133333333333,-122.21833333333333,3.09,1616044313.369999,0.55,,,1.02,145,1,8,3,2,n,n
61960872,3247463,3242153,1.16,l,0.11596595349228722,9,17,48.19716666666667,-123.382,22.15,1698848109.5999985,0.28,,,0.65,60,1,25,10,7,n,n
61765062,3184978,3142003,2.22,l,0.2359550805731454,6,14,47.8015,-124.26166666666667,27.65,1630381407.3,0.7,,,0.71,85,1,26,10,12,n,n
61719886,3155643,3098123,2.33,l,0.15962188454163306,28,56,45.910833333333336,-122.236,8.21,1616668953.31,0.19,,,0.31,73,1,61,17,38,n,n
61719666,3155618,3098083,1.36,l,0.14821307906949188,9,16,48.76583333333333,-123.03983333333333,14.86,1616561321.7199993,0.63,,,1.44,154,1,33,12,12,n,n
61719671,3155623,3098093,1.3900000000000001,l,0.23717255106056523,17,30,47.4465,-122.07266666666666,23.33,1616570324.5900002,0.42,,,0.76,57,1,70,31,16,n,n
